game_number, agent_type, agent_color, agent_decision_time
223, _alpha_beta, _white_, _0.222432
223, _alpha_beta_splay, _black_, _0.3031900000000001
224, _alpha_beta, _white_, _0.23911200000000002
224, _alpha_beta_splay, _black_, _0.09737699999999999
225, _alpha_beta, _white_, _0.2874860000000001
225, _alpha_beta_splay, _black_, _0.36337800000000015
226, _alpha_beta, _white_, _0.16934099999999996
226, _alpha_beta_splay, _black_, _0.25172199999999995
227, _alpha_beta, _white_, _0.06091500000000001
227, _alpha_beta_splay, _black_, _0.109048
228, _alpha_beta, _white_, _0.2927530000000001
228, _alpha_beta_splay, _black_, _0.40488000000000035
229, _alpha_beta, _white_, _0.48412700000000014
229, _alpha_beta_splay, _black_, _0.33047200000000027
230, _alpha_beta, _white_, _0.22456599999999996
230, _alpha_beta_splay, _black_, _0.20953699999999997
231, _alpha_beta, _white_, _0.22992200000000007
231, _alpha_beta_splay, _black_, _0.09779699999999998
232, _alpha_beta, _white_, _0.27039500000000005
232, _alpha_beta_splay, _black_, _0.27001099999999995
233, _alpha_beta, _white_, _0.3428210000000002
233, _alpha_beta_splay, _black_, _0.1982409999999999
234, _alpha_beta, _white_, _0.32416900000000026
234, _alpha_beta_splay, _black_, _0.3584450000000002
235, _alpha_beta, _white_, _0.4438940000000003
235, _alpha_beta_splay, _black_, _0.39084200000000024
236, _alpha_beta, _white_, _0.15683499999999995
236, _alpha_beta_splay, _black_, _0.19112200000000004
237, _alpha_beta, _white_, _0.2201909999999999
237, _alpha_beta_splay, _black_, _0.3429270000000001
238, _alpha_beta, _white_, _0.2766200000000001
238, _alpha_beta_splay, _black_, _0.4439480000000001
239, _alpha_beta, _white_, _0.4185030000000001
239, _alpha_beta_splay, _black_, _0.32524900000000007
240, _alpha_beta, _white_, _0.266068
240, _alpha_beta_splay, _black_, _0.26581500000000013
241, _alpha_beta, _white_, _0.14381899999999992
241, _alpha_beta_splay, _black_, _0.311607
242, _alpha_beta, _white_, _0.22634499999999988
242, _alpha_beta_splay, _black_, _0.29679999999999984
243, _alpha_beta, _white_, _0.3989840000000002
243, _alpha_beta_splay, _black_, _0.19143699999999986
244, _alpha_beta, _white_, _0.5267079999999998
244, _alpha_beta_splay, _black_, _0.22627699999999995
245, _alpha_beta, _white_, _0.34221100000000054
245, _alpha_beta_splay, _black_, _0.39738800000000035
246, _alpha_beta, _white_, _0.42366299999999996
246, _alpha_beta_splay, _black_, _0.3988650000000005
247, _alpha_beta, _white_, _0.08896599999999999
247, _alpha_beta_splay, _black_, _0.07890899999999999
248, _alpha_beta, _white_, _0.12362699999999997
248, _alpha_beta_splay, _black_, _0.21796700000000002
249, _alpha_beta, _white_, _0.31816899999999987
249, _alpha_beta_splay, _black_, _0.17650899999999992
250, _alpha_beta, _white_, _0.33810799999999996
250, _alpha_beta_splay, _black_, _0.185492
251, _alpha_beta, _white_, _0.32028699999999993
251, _alpha_beta_splay, _black_, _0.27016099999999993
252, _alpha_beta, _white_, _0.3500600000000002
252, _alpha_beta_splay, _black_, _0.19742499999999988
253, _alpha_beta, _white_, _0.40157300000000024
253, _alpha_beta_splay, _black_, _0.23546599999999981
254, _alpha_beta, _white_, _0.333013
254, _alpha_beta_splay, _black_, _0.24121299999999993
255, _alpha_beta, _white_, _0.5001540000000001
255, _alpha_beta_splay, _black_, _0.3645260000000004
256, _alpha_beta, _white_, _0.2175129999999999
256, _alpha_beta_splay, _black_, _0.301127
257, _alpha_beta, _white_, _0.2273629999999999
257, _alpha_beta_splay, _black_, _0.2952380000000001
258, _alpha_beta, _white_, _0.25932099999999997
258, _alpha_beta_splay, _black_, _0.17548899999999998
259, _alpha_beta, _white_, _0.19849400000000003
259, _alpha_beta_splay, _black_, _0.11965399999999998
260, _alpha_beta, _white_, _0.27820800000000007
260, _alpha_beta_splay, _black_, _0.3271470000000001
261, _alpha_beta, _white_, _0.23594599999999977
261, _alpha_beta_splay, _black_, _0.4284420000000006
262, _alpha_beta, _white_, _0.2733330000000001
262, _alpha_beta_splay, _black_, _0.2422869999999998
263, _alpha_beta, _white_, _0.30178100000000013
263, _alpha_beta_splay, _black_, _0.4210450000000001
264, _alpha_beta, _white_, _0.4234510000000005
264, _alpha_beta_splay, _black_, _0.30559300000000034
265, _alpha_beta, _white_, _0.207447
265, _alpha_beta_splay, _black_, _0.16814599999999996
266, _alpha_beta, _white_, _0.3618539999999999
266, _alpha_beta_splay, _black_, _0.2260769999999999
267, _alpha_beta, _white_, _0.2707569999999999
267, _alpha_beta_splay, _black_, _0.12785500000000002
268, _alpha_beta, _white_, _0.309097
268, _alpha_beta_splay, _black_, _0.20581599999999992
269, _alpha_beta, _white_, _0.2759500000000001
269, _alpha_beta_splay, _black_, _0.33704100000000004
270, _alpha_beta, _white_, _0.3776550000000003
270, _alpha_beta_splay, _black_, _0.21045199999999992
271, _alpha_beta, _white_, _0.4982470000000004
271, _alpha_beta_splay, _black_, _0.22875899999999985
272, _alpha_beta, _white_, _0.26528399999999996
272, _alpha_beta_splay, _black_, _0.13921599999999998
273, _alpha_beta, _white_, _0.4112040000000003
273, _alpha_beta_splay, _black_, _0.1991859999999999
274, _alpha_beta, _white_, _0.21645399999999987
274, _alpha_beta_splay, _black_, _0.2682609999999999
275, _alpha_beta, _white_, _0.20049000000000003
275, _alpha_beta_splay, _black_, _0.175504
