game_number, agent_type, agent_color, agent_decision_time
248, _alpha_beta, _white_, _0.3317099999999999
248, _alpha_beta_trie, _black_, _0.4964630000000003
249, _alpha_beta, _white_, _0.49326000000000014
249, _alpha_beta_trie, _black_, _0.4518850000000002
250, _alpha_beta, _white_, _0.5757459999999998
250, _alpha_beta_trie, _black_, _0.24283799999999992
251, _alpha_beta, _white_, _0.20194099999999987
251, _alpha_beta_trie, _black_, _0.4091020000000001
252, _alpha_beta, _white_, _0.26974200000000004
252, _alpha_beta_trie, _black_, _0.27182
253, _alpha_beta, _white_, _0.33902
253, _alpha_beta_trie, _black_, _0.32819700000000024
254, _alpha_beta, _white_, _0.2553209999999999
254, _alpha_beta_trie, _black_, _0.3680130000000001
255, _alpha_beta, _white_, _0.24135100000000004
255, _alpha_beta_trie, _black_, _0.238367
256, _alpha_beta, _white_, _0.6541770000000005
256, _alpha_beta_trie, _black_, _0.4302190000000005
257, _alpha_beta, _white_, _0.04485
257, _alpha_beta_trie, _black_, _0.07876599999999997
258, _alpha_beta, _white_, _0.2683529999999999
258, _alpha_beta_trie, _black_, _0.67873
259, _alpha_beta, _white_, _0.2942860000000002
259, _alpha_beta_trie, _black_, _0.32107800000000014
260, _alpha_beta, _white_, _0.2036039999999999
260, _alpha_beta_trie, _black_, _0.34553000000000017
261, _alpha_beta, _white_, _0.2994260000000001
261, _alpha_beta_trie, _black_, _0.3104640000000001
262, _alpha_beta, _white_, _0.126743
262, _alpha_beta_trie, _black_, _0.07709999999999999
263, _alpha_beta, _white_, _0.29441500000000004
263, _alpha_beta_trie, _black_, _0.21341399999999994
264, _alpha_beta, _white_, _0.3172230000000002
264, _alpha_beta_trie, _black_, _0.321201
265, _alpha_beta, _white_, _0.47554200000000024
265, _alpha_beta_trie, _black_, _1.5724820000000002
266, _alpha_beta, _white_, _0.2259409999999999
266, _alpha_beta_trie, _black_, _0.15898799999999993
267, _alpha_beta, _white_, _0.28897800000000007
267, _alpha_beta_trie, _black_, _0.22873699999999986
268, _alpha_beta, _white_, _0.37351700000000004
268, _alpha_beta_trie, _black_, _0.2511289999999999
269, _alpha_beta, _white_, _0.2643209999999999
269, _alpha_beta_trie, _black_, _0.47701300000000013
270, _alpha_beta, _white_, _0.27423
270, _alpha_beta_trie, _black_, _0.26023499999999994
271, _alpha_beta, _white_, _0.32222399999999995
271, _alpha_beta_trie, _black_, _0.13077499999999997
272, _alpha_beta, _white_, _0.23797799999999988
272, _alpha_beta_trie, _black_, _0.2775220000000001
273, _alpha_beta, _white_, _0.267327
273, _alpha_beta_trie, _black_, _0.3309970000000002
274, _alpha_beta, _white_, _0.3279800000000001
274, _alpha_beta_trie, _black_, _0.3385810000000001
275, _alpha_beta, _white_, _0.2129029999999999
275, _alpha_beta_trie, _black_, _0.38994300000000004
276, _alpha_beta, _white_, _0.24871599999999988
276, _alpha_beta_trie, _black_, _0.24708999999999992
277, _alpha_beta, _white_, _0.3574820000000006
277, _alpha_beta_trie, _black_, _0.3399000000000002
