game_number, agent_type, agent_color, agent_decision_time
190, _minimax, _white_, _0.31732500000000036
190, _minimax_avl, _black_, _0.5212420000000001
191, _minimax, _white_, _0.22545300000000004
191, _minimax_avl, _black_, _0.18075899999999995
192, _minimax, _white_, _0.2892799999999999
192, _minimax_avl, _black_, _0.3673360000000003
193, _minimax, _white_, _0.4713700000000002
193, _minimax_avl, _black_, _0.3268810000000005
194, _minimax, _white_, _0.3236879999999999
194, _minimax_avl, _black_, _0.25562799999999997
195, _minimax, _white_, _0.4010350000000001
195, _minimax_avl, _black_, _0.12353999999999997
196, _minimax, _white_, _0.3101910000000002
196, _minimax_avl, _black_, _0.35902000000000023
197, _minimax, _white_, _0.24138199999999987
197, _minimax_avl, _black_, _0.25876699999999997
198, _minimax, _white_, _0.186183
198, _minimax_avl, _black_, _0.197179
199, _minimax, _white_, _0.3552940000000001
199, _minimax_avl, _black_, _0.43212000000000045
200, _minimax, _white_, _0.4065710000000005
200, _minimax_avl, _black_, _0.38193500000000064
201, _minimax, _white_, _0.28731000000000007
201, _minimax_avl, _black_, _0.3778830000000002
202, _minimax, _white_, _0.19857599999999986
202, _minimax_avl, _black_, _0.22701099999999994
203, _minimax, _white_, _0.23202899999999987
203, _minimax_avl, _black_, _0.26143899999999987
204, _minimax, _white_, _0.5016640000000003
204, _minimax_avl, _black_, _0.37230700000000055
205, _minimax, _white_, _0.2820479999999999
205, _minimax_avl, _black_, _0.43991000000000013
206, _minimax, _white_, _0.24843499999999996
206, _minimax_avl, _black_, _0.2931150000000002
207, _minimax, _white_, _0.42883000000000027
207, _minimax_avl, _black_, _0.3036190000000001
208, _minimax, _white_, _0.27887200000000006
208, _minimax_avl, _black_, _0.18242699999999995
209, _minimax, _white_, _0.21270199999999984
209, _minimax_avl, _black_, _0.2380379999999999
210, _minimax, _white_, _0.3711570000000002
210, _minimax_avl, _black_, _0.48291200000000056
211, _minimax, _white_, _0.359727
211, _minimax_avl, _black_, _0.13378299999999999
212, _minimax, _white_, _0.24063299999999993
212, _minimax_avl, _black_, _0.4339080000000002
213, _minimax, _white_, _0.3170140000000003
213, _minimax_avl, _black_, _0.2693949999999999
214, _minimax, _white_, _0.2484399999999998
214, _minimax_avl, _black_, _0.2273169999999999
215, _minimax, _white_, _0.39285900000000007
215, _minimax_avl, _black_, _0.32425200000000015
216, _minimax, _white_, _0.20850999999999995
216, _minimax_avl, _black_, _0.19937400000000002
217, _minimax, _white_, _0.30698000000000003
217, _minimax_avl, _black_, _0.39517500000000005
218, _minimax, _white_, _0.44869700000000035
218, _minimax_avl, _black_, _0.39116700000000004
219, _minimax, _white_, _0.2966030000000001
219, _minimax_avl, _black_, _0.2919829999999997
220, _minimax, _white_, _0.21704099999999985
220, _minimax_avl, _black_, _0.3620359999999999
221, _minimax, _white_, _0.2804149999999998
221, _minimax_avl, _black_, _0.2883479999999999
222, _minimax, _white_, _0.3820350000000002
222, _minimax_avl, _black_, _0.3945670000000004
223, _minimax, _white_, _0.3634280000000002
223, _minimax_avl, _black_, _0.274393
224, _minimax, _white_, _0.318098
224, _minimax_avl, _black_, _0.24035799999999988
225, _minimax, _white_, _0.1685739999999999
225, _minimax_avl, _black_, _0.4448860000000001
226, _minimax, _white_, _0.269306
226, _minimax_avl, _black_, _0.26390700000000006
227, _minimax, _white_, _0.46309900000000004
227, _minimax_avl, _black_, _0.3918840000000002
228, _minimax, _white_, _0.18320999999999993
228, _minimax_avl, _black_, _0.5076609999999999
229, _minimax, _white_, _0.35114399999999996
229, _minimax_avl, _black_, _0.3337560000000003
230, _minimax, _white_, _0.34907100000000046
230, _minimax_avl, _black_, _0.2772740000000001
231, _minimax, _white_, _0.275055
231, _minimax_avl, _black_, _0.3028780000000001
232, _minimax, _white_, _0.22441499999999995
232, _minimax_avl, _black_, _0.17301999999999998
233, _minimax, _white_, _0.16617800000000002
233, _minimax_avl, _black_, _0.22920600000000008
234, _minimax, _white_, _0.1953419999999999
234, _minimax_avl, _black_, _0.25790599999999997
235, _minimax, _white_, _0.3143520000000008
235, _minimax_avl, _black_, _0.6465880000000003
236, _minimax, _white_, _0.359265
236, _minimax_avl, _black_, _0.29994200000000015
237, _minimax, _white_, _0.43260400000000043
237, _minimax_avl, _black_, _0.3610590000000002
238, _minimax, _white_, _0.434676
238, _minimax_avl, _black_, _0.17120599999999994
239, _minimax, _white_, _0.21662399999999987
239, _minimax_avl, _black_, _0.315642
240, _minimax, _white_, _0.3230110000000002
240, _minimax_avl, _black_, _0.22316299999999986
241, _minimax, _white_, _0.2705860000000001
241, _minimax_avl, _black_, _0.3793960000000002
242, _minimax, _white_, _0.196886
242, _minimax_avl, _black_, _0.094017
243, _minimax, _white_, _0.364231
243, _minimax_avl, _black_, _0.21028399999999992
244, _minimax, _white_, _0.32406800000000013
244, _minimax_avl, _black_, _0.257486
245, _minimax, _white_, _0.1932729999999999
245, _minimax_avl, _black_, _0.48069300000000015
246, _minimax, _white_, _0.24334699999999984
246, _minimax_avl, _black_, _0.34219900000000036
247, _minimax, _white_, _0.4554330000000002
247, _minimax_avl, _black_, _0.3149210000000003
248, _minimax, _white_, _0.48309300000000055
248, _minimax_avl, _black_, _0.5508460000000001
249, _minimax, _white_, _0.23235799999999981
249, _minimax_avl, _black_, _0.21046099999999993
250, _minimax, _white_, _0.3661910000000001
250, _minimax_avl, _black_, _0.31519600000000014
251, _minimax, _white_, _0.26901800000000003
251, _minimax_avl, _black_, _0.23715699999999987
252, _minimax, _white_, _0.2910640000000004
252, _minimax_avl, _black_, _0.3461940000000001
253, _minimax, _white_, _0.33433400000000013
253, _minimax_avl, _black_, _0.37884200000000023
254, _minimax, _white_, _0.37208400000000047
254, _minimax_avl, _black_, _0.3053990000000002
255, _minimax, _white_, _0.312002
255, _minimax_avl, _black_, _0.3169510000000001
256, _minimax, _white_, _0.31585400000000013
256, _minimax_avl, _black_, _0.18855099999999994
257, _minimax, _white_, _0.40813300000000036
257, _minimax_avl, _black_, _0.40955900000000023
258, _minimax, _white_, _0.118684
258, _minimax_avl, _black_, _0.06681999999999999
259, _minimax, _white_, _0.22089599999999987
259, _minimax_avl, _black_, _0.2975679999999998
260, _minimax, _white_, _0.41992800000000013
260, _minimax_avl, _black_, _0.32841400000000015
261, _minimax, _white_, _0.4338780000000001
261, _minimax_avl, _black_, _0.21708299999999983
262, _minimax, _white_, _0.3969450000000001
262, _minimax_avl, _black_, _0.3372370000000001
263, _minimax, _white_, _0.250351
263, _minimax_avl, _black_, _0.14771899999999996
264, _minimax, _white_, _0.4644010000000006
264, _minimax_avl, _black_, _0.4320710000000007
